end,mean_s,std_s,max_s,last_s,slope_s,mean_h,std_h,max_h,last_h,slope_h,z_mean_s,z_max_s,z_mean_h,z_max_h,mean_ratio,max_ratio,last_ratio,label,lead_s,y_true,y_pred,y_proba
1781561108,4.275,2.050863639218041,15.0,9.0,-0.0016520879224664598,50.62,125.61644902904503,485.0,0.0,-2.5722293673050998e-05,-0.0311921074379596,4.494430815192839,0.4007818300493884,3.848608053399443,61514.85384494943,36900000.0,0.0,0,,0,0,0.075
1781561168,4.24,1.9939241042059082,13.0,3.0,-0.0012295589709971429,50.665,123.24106231961272,485.0,0.0,0.004687318575884944,-0.0007162650195220917,3.498570438645756,0.40207424463979713,3.848608053399443,61514.13919925112,36900000.0,0.0,0,,0,0,0.165
1781561228,4.095,1.9138029330802757,10.0,7.0,-0.0011356975991599948,50.80833333333333,123.75233976463726,485.0,0.0,-0.0005108069744638933,-0.02432449742881473,2.981625270794407,0.40390652076044115,3.848608053399443,61515.66986244086,36900000.0,0.0,0,,0,0,0.25
1781561288,3.9966666666666666,1.9200665497725737,10.0,10.0,-0.00105361403781677,50.711666666666666,123.87737968338782,485.0,0.0,-0.012248284023011207,-0.027017582434968622,3.1767321187785043,0.4037471603842801,3.848608053399443,61516.58226036101,36900000.0,0.0,0,,0,0,0.215
1781561348,3.9466666666666668,1.9210645197100717,10.0,2.0,-0.0009983916621990692,50.785,124.10293620619943,485.0,0.0,-0.005889377470492934,-0.03029910779967291,3.1767321187785043,0.40492202529481663,3.8485762951333857,124516.08156840366,37800000.0,0.0,0,,0,0,0.235
1781561408,3.975,1.9341772583366466,10.0,1.0,-0.0008239189553304377,50.31333333333333,123.73353825414065,485.0,0.0,-0.016535268153522693,-0.015915756392858735,3.1767321187785043,0.4019433124971165,3.8485762951333857,124516.2701551808,37800000.0,0.0,0,,0,0,0.105
1781561468,3.8633333333333333,1.9308000644522696,10.0,4.0,-0.000491890255250706,49.96666666666667,124.30460794176358,485.0,0.0,-0.004861680171333835,-0.07041074612239705,3.1767321187785043,0.399966505420934,3.8485762951333857,124516.10103993182,37800000.0,0.0,0,,0,0,0.075
1781561528,3.875,1.9577304036392071,10.0,4.0,-2.0083389120520084e-05,49.14,122.01392161006328,480.0,0.0,-0.0034255650710140967,-0.06416930530564889,3.1767321187785043,0.3948986518546326,3.8485762951333857,193516.39273580228,41400000.0,0.0,0,,0,0,0.02
1781561588,3.885,1.9795054096078308,10.0,4.0,-0.0002503062508506946,49.791666666666664,122.80462096580712,480.0,0.0,0.007773993816649542,-0.05972198088173807,3.1767321187785043,0.40192252942934337,3.8485762951333857,193516.4644849864,41400000.0,0.0,0,,0,0,0.02
1781561648,3.8766666666666665,1.970986780495721,10.0,6.0,0.0001001669449081768,50.375,123.25440238925883,480.0,0.0,-0.0005738071494643442,-0.06380538093543274,3.1767321187785043,0.40764976259683516,3.8485762951333857,193516.4437214096,41400000.0,0.0,0,,0,0,0.075
1781561708,3.875,1.9602827177051103,11.0,6.0,0.000204417234492322,49.70166666666667,121.95415530937117,467.0,0.0,-0.0011299753610426492,-0.0648276137656444,3.5811659019439808,0.4033759014382009,3.7676263368447773,132016.59372063717,41400000.0,0.0,0,,0,0,0.055
1781561768,3.9,1.98997487421324,11.0,6.0,0.0013216703379731653,49.55,122.37290345497242,467.0,0.0,0.00468151300420279,-0.05153569810045985,3.5811659019439808,0.4026391461534756,3.7676263368447773,132017.6193935439,41400000.0,0.0,0,,0,0,0.05
1781561828,4.125,2.1647266956053985,12.0,7.0,0.002513756982658286,49.721666666666664,122.22044645048372,467.0,0.0,0.00453476259656278,0.058284931693663417,3.746782969777034,0.4046852944487251,3.7676263368447773,132015.91925935354,41400000.0,0.0,0,,0,0,0.085
1781561888,4.5216666666666665,2.4412149752849617,15.0,5.0,0.00497204158900441,50.401666666666664,123.16945101724247,467.0,0.0,0.0002664729624246713,0.233053191417022,4.794356021700751,0.4106824273744537,3.7676263368447773,132014.77295127325,41400000.0,0.0,0,,0,0,0.025
